Automated Testing Others,Senior JavaScript QA Engineer,Remote Romania/ RO,
Java Full Stack,Senior Java Fullstack Developer,Remote India/ IN,
Technical Support (SL1),Support Analyst,Zurich/ CH,
Data Modeling,Data Review / Annotation Specialist,Remote Mexico/ MX,
Technical Support (SL3),Senior PLC Commissioning Support Engineer (3rd level),Remote Poland/ PL,
DevOps,Azure DevOps Engineer,Remote Poland/ PL,
Front-end Angular,Angular Front-End Architect (with Spanish C2),Madrid/ ES,
DevOps,Azure DevOps Engineer,Wroclaw/ PL,
Application Security,Security Engineer,Remote India/ IN,
Functional/System Analysis,Functional Safety Engineer,Remote Italy/ IT,
Automated Testing Python,Automation Test Engineer with C#/ Python,Farmington Hills/ US,
Calypso,Calypso Developer,Mumbai/ IN,
Functional Safety,Safety Manager,Remote Italy/ IT,
Functional Safety,Senior Safety Engineer,Remote Italy/ IT,
SQL (PL/SQL - Oracle),Senior DB Software Developer,Krakow/ PL,
Automated Testing Java,Senior QA Automation Engineer,Irvine/ US/ US,
Software - Other,System Analyst for Project Onboarding,Nashville/ US,
Data Science,Senior Azure Data Engineer,Pune/ IN,
Data Science,Senior Data Scientist,Bucharest/ RO,
Murex FO,Senior Murex FO Business Analyst,Sydney/ AU,
DevOps,Environment Support - DevOps Engineer,Singapore/ SG,
PMA,Junior PMO,Krakow/ PL,
DevOps,DevOps Software Engineer,Remote Mexico/ MX,
Automated Testing Python,Automation QA Engineer with Python/Pyspark,Remote Ukraine/ UA,
Automated Testing Python,Automation QA Engineer with Python/Pyspark,Remote India/ IN,
Automated Testing Python,Automation QA Engineer with Python/Pyspark,Remote Egypt/ EG,
Java,Senior Java Developer,Krakow/ PL,
Java,Senior Java Developer,Pune/ IN,
Software - Other,Customer Reliability Engineer (CRE),Remote Mexico/ MX,
C Embedded,Embedded Kernel Mode Driver Developer,Remote Mexico/ MX,
C Embedded,Embedded Kernel Mode Driver Developer,Remote Brazil/ BR,
Murex ECM,Murex BAU Support Consultant,Bengaluru/ IN,
Front-end Angular,Front-End Developer,Hyderabad/ IN/ IN,
Cobol (Mainframe),Cobol Mainframe Developer,Bengaluru/ IN,
Java,Java Developer,Bengaluru/ IN,
BPM Pega,Pega QA Tester,Bengaluru/ IN,
Technical Support (SL2),L2 Application Support Engineer,Hyderabad/ IN/ IN,
Technical Support (SL2),SRE Production Support Engineer,Hyderabad/ IN/ IN,
Java,Senior Java Developer,Pune/ IN,
Mechatronics Design,Mechanical Engineer,Singapore/ SG,
Calypso,Calypso Front Office BA,Gurgaon/ IN,
DevOps,Senior DevOps Engineer,Remote Serbia/ RS,
Java,Senior Java Developer,Krakow/ PL,
Business Analysis,Senior Business Analyst/ Corporate function,Remote India/ IN,
Engineering Program Management,Program Manager (Risk & Reporting),Bucharest/ RO,
Murex FO,Murex Front Office Consultant,Hyderabad/ IN/ IN,
Murex ERM,Murex Market Risk Support,Hyderabad/ IN/ IN,
Murex MxML,Murex MxML Developer,Bengaluru/ IN,
Murex Datamart,Murex Production Support Consultant/ Datamart,Hyderabad/ IN/ IN,
Java Full Stack,Java/Python Developer with C++ skills,Toronto/ CA,
Functional Safety,Functional Safety Requirement Manager,Remote Egypt/ EG,
Functional Safety,Functional Safety Architect,Remote Egypt/ EG,
Murex FO,Murex BA/AllRounder,Remote Mexico/ MX,
C/C++,Tech Expert for Algorithm Optimization,Remote Mexico/ MX,
C/C++,Tech Expert for Algorithm Optimization,Remote Brazil/ BR,
Automated Testing C#,System Integration Test Engineer,Trenton/ US/ New Jersey/ US,
Automated Testing C#,System Integration Test Engineer,Farmington Hills/ US,
Automated Testing C#,System Integration Test Engineer,Deerfield Beach/ US,
Java Full Stack,Software Developer - Full Stack,Remote Brazil/ BR,
Manual Testing,Senior Manual QA,Remote Brazil/ BR,
Java Full Stack,Regular-Senior Full-stack Java Developer,Remote India/ IN,
C/C++,Scala Tooling Vehicle Architecture,Prague/ CZ,
Functional Safety,Functional Safety Requirement Manager,Remote Romania/ RO,
Functional Safety,Functional Safety Requirement Manager,Remote Italy/ IT,
Functional Safety,Functional Safety Requirement Manager,Remote Germany/ DE,
Functional Safety,Functional Safety Requirement Manager,Bengaluru/ IN,
Functional Safety,Functional Safety Architect,Remote Romania/ RO,
Functional Safety,Functional Safety Architect,Remote Italy/ IT,
Functional Safety,Functional Safety Architect,Remote Germany/ DE,
Functional Safety,Functional Safety Architect,Bengaluru/ IN,
Functional/System Analysis,IT Risk and Control Specialist,Wroclaw/ PL,
Technical Support (SL1),L1 End User Support Analyst with German,Wroclaw/ PL,
Ion,ION Functional Analyst,Remote Spain/ ES,
Automated Testing Java,Senior Java Auto Test Engineer,Pune/ IN,
Other System Languages,Senior Smalltalk Developer,Weehawken/ US,
DevOps,ELK Stack Developer,Remote India/ IN,
Integrated Practice Sales,Sales Account Manager - Cap Markets,Sydney/ AU,
Software - Other,Customer Reliability Engineer (CRE),Remote Brazil/ BR,
Fenergo,Senior Fenergo Developer,Krakow/ PL,
SQL (MySQL/ T-SQL/ Teradata etc.),T-SQL Senior Developer with Python,Wroclaw/ PL,
SQL (MySQL/ T-SQL/ Teradata etc.),T-SQL Senior Developer with Python,Warsaw/ PL,
SQL (MySQL/ T-SQL/ Teradata etc.),T-SQL Senior Developer with Python,Krakow/ PL,
DevOps,Regular DevOps Engineer,Belgrade/ RS,
DevOps,Regular DevOps Engineer,Turin/ IT,
Java,Senior Java Big Data Engineer,Remote Ukraine/ UA,
Java,Senior Java Big Data Engineer,Remote Ukraine/ UA,
C Embedded,Embedded Kernel Mode Driver Developer,Remote Serbia/ RS,
Administration / Payroll,Payroll Specialist/ US & Canada,Remote Mexico/ MX,
Automated Testing Python,Senior Embedded Systems Software Test Engineer (onsite Eindhoven),Eindhoven/ NL,
Automated Testing Others,Itential Automation Engineer,Remote Romania/ RO,
Automated Testing Others,Itential Automation Engineer,Remote Poland/ PL,
Software - Other,SWIFT static data financial messaging Engineer,Zurich/ CH,
Business Analysis,Junior Business Analyst,Remote Romania/ RO,
Functional/System Analysis,Senior System Analyst,Remote Brazil/ BR,
Other System Languages,MS Office 365 engineer (Microsoft Modern Desktop Engineer),Remote Poland/ PL,
Other System Languages,MS Office 365 engineer (Microsoft Modern Desktop Engineer),Anywhere/ WW,
DevOps,Senior DevOps - Cloud services,Bucharest/ RO,
C Embedded,Software Engineer,Guadalajara/ MX/ MX,
DevOps,Regular DevOps Engineer,Remote Turkey/ TR,
DevOps,DevOps Engineer,Wroclaw/ PL,
Murex Others,Murex Support Resource - Mexico,Remote Brazil/ BR,
Murex Others,Murex Support Resource - Mexico,Mexico City/ MX,
Java,Junior Java Developer,Remote Romania/ RO,
Business Analysis,Junior Business Analyst,Remote Romania/ RO,
Business Analysis,Junior Business Analyst,Remote Romania/ RO,
Java,Junior Java + Spring Developer with AWS,Remote Turkey/ TR,
Mechatronics Technician,Kraftfahrzeugmechatroniker/-in,Ingolstadt/ DE,
C/C++,C++ Developer,Remote Ukraine/ UA,
C/C++,C++ Developer,Remote Serbia/ RS,
Murex ECM,Murex Production Support Consultant,Gurgaon/ IN,
Murex ECM,Murex Production Support Consultant,Chennai/ IN,
Scrum Master,Scrum Master/ System Analyst,Hyderabad/ IN/ IN,
Scrum Master,Scrum Master/ System Analyst,Bengaluru/ IN,
Other Vendor specific (Quantum/ Coremont etc.),Neoxam Consultant,Singapore/ SG,
Calypso,Senior Calypso Developer,Bengaluru/ IN,
Data Science,AI Analyst / Data Science Specialist,Belgrade/ RS,
Domain Specific Languages,Risk Engine Engineer (Acadia exp),Remote Poland/ PL,
System Administration,Senior Support Engineer,Belgrade/ RS,
DevOps,Azure DevOps Engineer,Remote Poland/ PL,
BI Engineering,Data Engineer (Azure stack),Remote Romania/ RO,
BI Engineering,Data Engineer (Azure stack),Remote Poland/ PL,
Python,Senior/Lead Python Developer with AWS,Toronto/ CA,
DevOps,Senior DevOps Engineer,Bucharest/ RO,
BigData Development,Senior Infrastructure Architect,Riyadh/ SA,
C/C++,GPU Kernel Library Software Developer,Remote Poland/ PL,
C#/VB.NET,BizTalk Developer,Pune/ IN,
C#/VB.NET,BizTalk Developer,Bengaluru/ IN,
Murex Datamart,Murex Datamart Developer,Mumbai/ IN,
Python,Software Engineer,Deerfield Beach/ US,
Automated Testing Others,QA Architect,Deerfield Beach/ US,
C/C++,GPU Kernel Library Software Developer,Gdansk/ PL,
DWH Development,Lead Data Engineer,Bucharest/ RO,
C#/VB.NET,Senior C/C# Developer,Remote Poland/ PL,
Manual Testing,Senior Manual Test Engineer,Guadalajara/ MX/ MX,
Python,Software Engineer,Farmington Hills/ US,
Automated Testing Others,QA Architect,Farmington Hills/ US,
Functional Safety,Senior Safety Manager,Remote Germany/ DE,
Change Management,Payments Project Manager,London/ GB,
Functional Safety,Senior SOTIF engineer,Remote Germany/ DE,
Functional Safety,Senior SOTIF engineer,Remote Egypt/ EG,
Front-end Angular,Senior Angular Developer,Remote Poland/ PL,
Technical Writing,Technical Writer,Remote Ukraine/ UA,
Technical Writing,Technical Writer,Belgrade/ RS,
Cybersecurity,Regular/Senior Cyber security Engineer,Remote India/ IN,
JavaScript,Development Engineer,Remote Poland/ PL,
Legal Counsel,Legal Counsel/ Greater India,Bengaluru/ IN,
BPM Pega,Pega Lead System Architect,Sydney/ AU,
Murex FO,Murex FO Consultant,Remote India/ IN,
Murex FO,Murex FO Consultant,Mumbai/ IN,
Murex ERM,Murex MLC Functional Consultant,Remote India/ IN,
Murex ERM,Murex MLC Functional Consultant,Mumbai/ IN,
Business Analysis,Senior Business Analyst,Wroclaw/ PL,
Business Analysis,Senior Business Analyst,Warsaw/ PL,
Business Analysis,Senior Business Analyst,Krakow/ PL,
Domain Specific Languages,Risk Engine Engineer (Acadia exp),Remote United States/ US,
Domain Specific Languages,Risk Engine Engineer (Acadia exp),Remote Spain/ ES,
Domain Specific Languages,Risk Engine Engineer (Acadia exp),Remote India/ IN,
Domain Specific Languages,Risk Engine Engineer (Acadia exp),Remote Canada/ CA,
C/C++ AUTOSAR,MCAL and CDD Integration Engineer,Bengaluru/ IN,
Manual Testing,QA Engineer with Counterparty Risk experience,Remote India/ IN,
Other Scripting Languages,Senior Flutter Developer,Remote Ukraine/ UA,
Java,Senior Java Developer,Singapore/ SG,
Automated Testing Java,Senior Test Engineer (w/ Java/ Postman),Remote Poland/ PL,
Domain Specific Languages,Senior Quant Developer,Remote United States/ US,
Java Full Stack,Senior Java Developer with Python experience,Remote India/ IN,
C#/VB.NET,Senior Full-stack .NET/Angular,Guadalajara/ MX/ MX,
JavaScript,Development Engineer,Bucharest/ RO,
Other Scripting Languages,SAS Consultant with Credit Risk,Bengaluru/ IN,
Functional Safety,Senior SOTIF engineer,Remote Italy/ IT,
Functional Safety,Regular Safety Engineer,Remote Italy/ IT,
Android,Senior Software Developer - React Native,Remote Canada/ CA,
Murex Others,Murex Technical Analyst,Remote Mexico/ MX,
Murex FO,Senior Murex FX BA,Remote Portugal/ PT,
Murex FO,Senior Murex FX BA,Remote Brazil/ BR,
Java,Senior Java Software Developer,Hong Kong/ HK,
Murex Datamart,Datamart Developer,Singapore/ SG,
Python,Senior Python Software Engineer,Wroclaw/ PL,
Python,Senior Python Software Engineer,Krakow/ PL,
UI/UX Design,Senior UX Designer,Shanghai/ CN,
Business Analysis,Junior Business Analyst,Remote Romania/ RO,
Front-end Angular,Senior Angular + Python Full Stack Developer,Remote Brazil/ BR,
C/C++,C++ FPGA Low-Latency Developer,Remote Brazil/ BR,
Front-end React,Senior React developer,Remote Serbia/ RS,
Java Full Stack,Senior Fullstack Developer (Java/ React),Remote Serbia/ RS,
Murex Others,Murex Project Manager,Remote India/ IN,
Murex Others,Murex Project Manager,Pune/ IN,
Murex Others,Murex Project Manager,Mumbai/ IN,
Murex Others,Murex Project Manager,Bengaluru/ IN,
Facilities Operations,Front Desk Administrator,Munich/ DE,
Facilities Operations,Front Desk Administrator,Berlin/ DE,
Facilities Operations,Office Administrator,Munich/ DE,
Facilities Operations,Office Administrator,Garching/ DE,
Calypso,Senior Calypso Developer,Bengaluru/ IN,
SQL (PL/SQL - Oracle),Database Developer,Bengaluru/ IN,
DevOps,DevOps Engineer with Clouds and Python,Remote Ukraine/ UA,
